solvent,salt,mol fraction salt,"Temperature, K","Specific density, kg/m<SUP>3</SUP>","Pressure, kPa",Mole fraction of water,Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 1-butyl-3-methylimidazolium methyl sulfate,Mole fraction of 1-butyl-3-methylimidazolium methanesulfonate,Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Molar volume, m<SUP>3</SUP>/mol"
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,283.15,1125.19,15000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,283.15,1142.61,15000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,283.15,1168.36,15000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,283.15,1181.64,15000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,283.15,1195.82,15000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,283.15,1211.2,15000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,283.15,1223.2,15000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,283.15,816.71,20000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,283.15,916.52,20000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,283.15,984.6,20000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,283.15,1059.45,20000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,283.15,1082.8,20000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,283.15,1102.76,20000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,283.15,1127.47,20000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,283.15,1144.82,20000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,283.15,1170.49,20000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,283.15,1183.7,20000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,283.15,1197.86,20000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,283.15,1213.2,20000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,283.15,1225.1,20000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,283.15,820.4,25000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,283.15,919.7,25000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,283.15,987.44,25000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,283.15,1061.96,25000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,283.15,1085.2,25000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,283.15,1105.09,25000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,283.15,1129.72,25000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,283.15,1146.99,25000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,283.15,1172.58,25000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,283.15,1185.76,25000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,283.15,1199.9,25000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,283.15,1215.2,25000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,283.15,1227.0,25000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,283.15,823.96,30000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,283.15,922.78,30000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,283.15,990.22,30000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,283.15,1064.42,30000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,283.15,1087.58,30000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,283.15,1107.39,30000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,283.15,1131.91,30000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,283.15,1149.13,30000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,283.15,1174.7,30000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,283.15,1187.8,30000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,283.15,1201.8,30000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,283.15,1217.1,30000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,283.15,1228.9,30000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,283.15,827.4,35000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,283.15,925.78,35000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,283.15,992.94,35000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,283.15,1066.87,35000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,283.15,1089.9,35000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,283.15,1109.67,35000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,283.15,1134.09,35000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,283.15,1151.25,35000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,283.15,1176.7,35000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,283.15,1189.8,35000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,283.15,1203.8,35000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,283.15,1219.0,35000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,283.15,1230.8,35000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,288.15,795.79,100.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,288.15,898.55,100.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,288.15,968.32,100.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,288.15,1044.98,100.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,288.15,1068.72,100.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,288.15,1089.42,100.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,288.15,1114.47,100.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,288.15,1132.11,100.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,288.15,1158.14,100.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,288.15,1171.69,100.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,288.15,1185.99,100.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,288.15,1201.62,100.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,288.15,1214.03,100.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,288.15,797.99,2500.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,288.15,900.35,2500.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,288.15,969.9,2500.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,288.15,1046.36,2500.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,288.15,1070.03,2500.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,288.15,1090.67,2500.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,288.15,1115.67,2500.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,288.15,1133.25,2500.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,288.15,1159.25,2500.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,288.15,1172.79,2500.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,288.15,1187.04,2500.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,288.15,1202.64,2500.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,288.15,1215.03,2500.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,288.15,800.2,5000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,288.15,902.19,5000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,288.15,971.53,5000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,288.15,1047.76,5000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,288.15,1071.36,5000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,288.15,1091.95,5000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,288.15,1116.89,5000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,288.15,1134.43,5000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,288.15,1160.38,5000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,288.15,1173.87,5000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,288.15,1188.12,5000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,288.15,1203.69,5000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,288.15,1216.05,5000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,288.15,804.51,10000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,288.15,905.82,10000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,288.15,974.72,10000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,288.15,1050.52,10000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,288.15,1074.02,10000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,288.15,1094.49,10000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,288.15,1119.34,10000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,288.15,1136.79,10000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,288.15,1162.63,10000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,288.15,1176.08,10000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,288.15,1190.28,10000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,288.15,1205.79,10000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,288.15,1218.09,10000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,288.15,808.46,15000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,288.15,909.11,15000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,288.15,977.64,15000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,288.15,1053.07,15000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,288.15,1076.41,15000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,288.15,1096.82,15000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,288.15,1121.53,15000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,288.15,1138.92,15000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,288.15,1164.68,15000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,288.15,1178.08,15000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,288.15,1192.24,15000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,288.15,1207.68,15000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,288.15,1219.9,15000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,288.15,812.45,20000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,288.15,912.5,20000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,288.15,980.66,20000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,288.15,1055.74,20000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,288.15,1078.97,20000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,288.15,1099.3,20000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,288.15,1123.9,20000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,288.15,1141.23,20000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,288.15,1166.88,20000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,288.15,1180.24,20000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,288.15,1194.34,20000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,288.15,1209.7,20000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,288.15,1222.0,20000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,288.15,816.33,25000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,288.15,915.85,25000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,288.15,983.68,25000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,288.15,1058.42,25000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,288.15,1081.53,25000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,288.15,1101.78,25000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,288.15,1126.28,25000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,288.15,1143.55,25000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,288.15,1169.12,25000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,288.15,1182.43,25000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,288.15,1196.5,25000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,288.15,1211.8,25000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,288.15,1224.0,25000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,288.15,819.94,30000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,288.15,918.97,30000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,288.15,986.5,30000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,288.15,1060.91,30000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,288.15,1083.93,30000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,288.15,1104.09,30000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,288.15,1128.51,30000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,288.15,1145.72,30000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,288.15,1171.22,30000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,288.15,1184.5,30000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,288.15,1198.5,30000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,288.15,1213.8,30000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,288.15,1225.9,30000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,288.15,823.5,35000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,288.15,922.05,35000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,288.15,989.26,35000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,288.15,1063.38,35000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,288.15,1086.3,35000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,288.15,1106.4,35000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,288.15,1130.73,35000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,288.15,1147.88,35000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,288.15,1173.3,35000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,288.15,1186.5,35000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,288.15,1200.5,35000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,288.15,1215.8,35000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,288.15,1227.8,35000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,293.15,791.17,100.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,293.15,894.05,100.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,293.15,964.15,100.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,293.15,1041.08,100.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,293.15,1064.77,100.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,293.15,1085.5,100.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,293.15,1110.91,100.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,293.15,1128.33,100.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,293.15,1154.4,100.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,293.15,1168.07,100.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,293.15,1182.3,100.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,293.15,1198.01,100.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,293.15,1210.8,100.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,293.15,793.44,2500.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,293.15,895.92,2500.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,293.15,965.78,2500.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,293.15,1042.48,2500.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,293.15,1066.1,2500.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,293.15,1086.78,2500.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,293.15,1112.12,2500.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,293.15,1129.51,2500.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,293.15,1155.55,2500.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,293.15,1169.16,2500.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,293.15,1183.39,2500.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,293.15,1199.07,2500.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,293.15,1211.77,2500.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,293.15,795.72,5000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,293.15,897.83,5000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,293.15,967.44,5000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,293.15,1043.93,5000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,293.15,1067.47,5000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,293.15,1088.11,5000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,293.15,1113.37,5000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,293.15,1130.72,5000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,293.15,1156.7,5000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,293.15,1170.31,5000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,293.15,1184.5,5000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,293.15,1200.14,5000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,293.15,1212.82,5000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,293.15,800.14,10000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,293.15,901.52,10000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,293.15,970.7,10000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,293.15,1046.74,10000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,293.15,1070.17,10000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,293.15,1090.71,10000.0,,,,,0.29205,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.35486,293.15,1115.84,10000.0,,,,,0.35486,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.41675,293.15,1133.12,10000.0,,,,,0.41675,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.53164,293.15,1159.0,10000.0,,,,,0.53164,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.60505,293.15,1172.54,10000.0,,,,,0.60505,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.71231,293.15,1186.68,10000.0,,,,,0.71231,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.85177,293.15,1202.28,10000.0,,,,,0.85177,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,1.0,293.15,1214.88,10000.0,,,,,1.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.0,293.15,804.33,15000.0,,,,,0.0,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.05405,293.15,905.04,15000.0,,,,,0.05405,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.10968,293.15,973.83,15000.0,,,,,0.10968,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.20587,293.15,1049.48,15000.0,,,,,0.20587,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.24647,293.15,1072.78,15000.0,,,,,0.24647,,,,
methanol,1-butyl-3-methylimidazolium methyl sulfate,0.29205,293.15,1093.23,15000.0,,,,,0.29205,,,,
